Name A Place In The World Where People Might Go To Get Married,Las Vegas,Hawaii,Paris,Niagra Falls
How Could You Tell That Someone’s ID Is Fake?,Photo Doesn’t Match,Made Up Name,Expired Date,No Seal
Name A Complaint A Person Might Have About Their Cable TV Company.,Bad Reception,Cost To Much,Bad Service,Not Enough Channels
Name A Term That Describes Someone Who Comes In At First Place,Winner,Champion,Early Bird,Number 1
Name Something You Associate With Jerry Lewis.,Telethon,Comedy,Dean Martin,Nutty Proffesor
"When Shopping, Name A Way You Can Tell If Someone Is A Sales Clerk",Name Tag,Wears Uniform,Follows You,Offers Help
Name Something You Might Do To Keep Your House Cool On A Hot Day,Air Conditioning,Turn On The Fan,Close Blinds,Open Windows
Name A Celebrity Who You’d Like To Be BFFs With Just So You Could Get The Scoop On Her Personal Life.,Angelina Jolie,Jennifer Aniston,Kim Kardashian,Oprah
Name A Fruit Juice That’s Very Bitter.,Grapefruit,Lemon,Cranberry,Orange
"If James Bond Were A Real Man, Name Something That Probably Would Have Happened To Him By Now.",He’d Be Dead,Gotten Old,Gotten Injured,Out Of Work
Name Something You’d Love To Wake Up To The Smell Of. (More Specific Than “Food.”),Coffee,Bacon,Flowers,Pancakes
"In The Office, Name Something That People Borrow But Almost Never Return?",Pen/Pencil,Money,Stapler,Paper
We Asked 100 Wives: Name Something Specific You Wish Your Husband Would Be More Helpful With Around The House,Dishes,Laundry,Cooking,Parenting
Name A Reason Why You Wouldn’t Want Metallica As Your Wedding Band,Too Loud,Not Romantic,Too Expensive,Parents Disapprove
Name A Reason Why A Teen Might Swear Off Love.,Broken Heart,Too Young,Scared Of It,Parents Foebid It
Name The Most Romantic Place To Go On A First Date.,Beach,Restaurant,Movie Theatre,Park/Picnic
Name A Family Tradition People Might Have For Winter Holidays.,Cooking,Travel,Caroling,Party
Name Something Your Husband Would Like To Get Rid Of.,Ball & Chain,Extra Pounds,Debt,Pets
Name Something A Grown Child May Leave In Storage At His Parents’ House,Old Clothes,Toys,Funiture,Photos
Name Something That You Shouldn’t Have To Do On Your Birthday.,Work,Clean,Cook,Play
Name Something You’d Need In Order To Play A Game Of Basketball,Basketball,Hoop,Court,Players
"If Someone Turned You Upside Down, Name Something That Would Fall Out Of Your Pockets.",Car Keys,Wallet,Pen,Pocket Knife
Name Something You Might Find Out About A City That Would Make You Change Your Plans To Visit.,Crime Rate,Weather Forcast,Natural Disaster,Political Conflict
Name Something People Cover When It Rains,Head,Car,Outdoor Furniture,Pool
"Other Than Nice Houses, Name A Sign That You’re In A Well-To-Do Neighborhood.",Nice Cars,Manicured Lawns,Clean streets,Pools
Give Me Another Name That Kids Use For “Father”,Dad,Daddy,Papa,Pop
Name Something People Imagine They’d See On Every Street In Hollywood,Celebrities,Bright Lights,Palm Trees,Prints On Sidewalk
Name A Reason A Person Might Prefer To Walk On A Treadmill Instead Of Taking A Walk Outside.,Weather,Safer,Watch TV,Privacy
"If You Can’t Find Your Eye Glasses, Where Should You Look?",On Your Head,Table/Night Stand,In The Car,Purse
"Name Something You Do For Your Child, And Your Child Does For Her Imaginary Friend.",Feed,Talk,Play With,Read
Name Something A Parent Might Do To Help Their Baby Fall Asleep.,Sing Lullaby,Rock Them,Feed Them,Read To them
Name A Subject In School That Would Have Helped Santa Do His Job?,Math,Geography,Wood Shop,Reading/Spelling
Name Something That Happens To People When They’re Experiencing An Allergic Reaction.,Hives,Sneezing,Swelling,Red Eyes
Name A Red Colored Frozen Yogurt Topping.,Strawberry,Cherry,Raspberry,Red Sprinkles
"At A Restaurant, What Do You Do If Your Meal Doesn’t Taste Very Good.",Send Back/New Dish,Complain,Just Eat It,Refuse To Pay/Refund
"If You Wanted To Have Conversation With Someone, Name A Noisy Place You’d Avoid.",Bar,Concert,Mall,Restaurant
Name An Event Many People Don’t Like To Attend Without A Date,Wedding,Prom,Party,Reunion
Tell Me A Reason You’d Hate To Run Into Your Boss At The Beach.,Called In Sick,Skimpy Suit,You’re Drinking,Ruin A Good Time
"Without Seeing Them Steal, Name Something That You’d See A Person Do To Make You Suspicious That They’re Shoplifting.",Looking Around,Big Coat,Hands In Pocket,Run
What Kind Of Athlete Would Have An Unfair Advantage In A Roller Derby?,Ice/Speed Skater,Football Player,Hockey Player,Runner
Name Something Teens Think They Understand Long Before They Really Do.,Love,Life,Money,Safe driving
What Happens To Your Body That Lets You Know You’re Getting Old?,Werinkles,Aches,Gray Hair,Sagd
Name A Sound That Gives You A Headache If You Hear It For Too Long.,Siren,Horn,Music,Screaming Baby
Name Something Teens Should Have To Promise Never To Do Before Getting A Cell Phone.,Talk While Driving,Prank Call,Go Over Minutes,Send Dirty Texts
Name A Number Associated With A Used Car That You’d Want To Know Before Buying It,Price,Mileage,Year Made,Serial Number
"When You’re Stuck In A Rut, Name An Activity That Can Pull You Out",Exercise,Going Out,Vacation,Shopping
Name Something A Hitchhiker Might Do To Get Noticed.,Stick Thumb Out,Hold Out A Sign,Wave,Shout
Name Something A Good Neighborhood Kid Might Do For His Elderly Neighbor,Mow Lawn,Take Out Trash,Rake Leaves,Shovel Snow
What Would A Beauty-Obsessed Person Take Longer To Do?,Fix Hair,Put On Make Up,Get Dressed,Shower
Name Something A New Parent Tries To Do While The Baby Is Napping.,Nap,Clean,Spend Time Togeather,Shower
For What Specific Reason Might You Avoid Mistletoe?,Bad Breath,Nobody To Kiss,Sick,Shy
Name A Fact That Most Residents Don’t Know About Their Own State,Population,State Flower,State Bird,Size
Name Places Where You Might See Santa,Mall,North Pole,Home,Sky
Tell Me Something Your Body Can’t Live Without.,Water,Food,Air,Sleep
"Name Something People Do On Spring Break, But Not On An Ordinary Vacation.",Party,Drink,Go Naked,Sleep All Day
Name Something At A Playground That You’d Never Go On While Queasy.,Merry Go Round,Swing,See Saw,Slide
Name The Worst Kind Of Footwear To Run A Marathon In.,High Heels,Boots,Sandals,Slippers
Name A Cartoon Character Whose Head You Might Find At The Top Of A Pez Dispenser.,Bugs Bunny,Mickey Mouse,Donald Duck,Snoopy
"In A Romantic Movie, What Event Often Happens At The Movie’s Finale?",Kiss,Wedding,Couple Begins Dating,Someone Dies
Name Something About Love That Some People Believe In And Others Don’t.,Love At First Sight,Endless,Fate,Soul Mate
"Name A Talent That Can’t Be Learned, But That You Must Be Born With",Singing,Dancing,Drawing,Sports
Name A Type Of Photo That Most People Don’t Smile In.,Passport,Mug Shot,Driver’s License,Sports Photo
Name A Bad Job For Someone Who Always Tells The Truth.,Lawyer,Used Car Sales,Politician,Spy
Name Something A Teacher Might Make Students Do During An Emergency Drill.,Leave Classroom,Duck And Cover,Form A Line,Stay Calm
Name Something A Teenager Might Try To Get Away With When Their Parents Are Out Of Town.,Throwing A Party,Boy/Girlfriend Over,Drinking,Staying Out Late
Name Something You Might Adjust When You Get Into A Rental Car.,Seat,Mirrors,Seat Belt,Steering Wheel
Name Something On A Baby That Often Looks Big Compared To The Rest Of Their Body.,Head,Ears,Eyes,Stomach
If A Child Were Raised By Squirrels Name Something He’d Be Good At.,Climbing,Cracking Nuts,Running,Storage In Cheeks
Name A Place Where You Hear People Being Paged Over A Loudspeaker,Hospital,Airport,School,Store
Name Something You Associate With Wall Street,Stock Market,Money,Wall Street Journal,Suites And Ties
Name A Type Of Oil People Never Put On Food.,Motor,Baby,Caster,Suntan
Name Something You’d Need If You Were Going To Impersonate Mickey Mouse,Big Ears,Higher Pitch Voice,Costume,Tail
Tell Me Something A Person Might Ask Their Partner To Quit.,Smoking,Drinking,Job,Talking
Name A Person In Your Life That You’d Be Mortified To Call By The Wrong Name.,Partner,Family,Boss,Teacher
Name Something That Has To Be Taken Out Every Once In A While,The Trash,The Dog,Your Mate,Teeth/Dentures
Name A Type Of Repairman You Might Call To Your House In An Emergency.,Plumber,Electrician,Gas Man,Telephone Service
"During A Long Distance Bus Trip, Name Something You’d Be Disappointed To Learn That The Bus Didn’t Have",Bathroom,Air Conditioning,Gas,Television
Name Something A Mansion Has That Requires Hired Help To Maintain.,Garden,Pool,Lots Of Rooms,Tennis Courts
Name Something People Do That Ticks Off Animal Activists,Wear Fur,Hunting,Eat Meat,Tests
If You Wanted To Marry A Cowboy Where Would You Start Hanging Out?,Rodeo,Saloon,Farm,Texas
Name Something College Freshmen Have To Start Sharing When They Live In The Dorms.,Bathroom,Their Room,Refrigerator,Textbooks
Name The Worst Thing About Going To The Drive-In.,Weather,Waiting,Can’t Hear,The Bathroom
Name Something About The Brady Bunch That Is Different From Most Families.,Lot’s Of Kids,Too Happy,Maid,Thet Sing
"Other Than Fight, What Does A Pro Wrestler Do That A Kid Would Get In Trouble For Copying?",Bad Language,Jump From Things,Yell,Throw Things
Name A Phrase You’d Say To Your Partner That Starts With “You Drive Me __.”,Crazy/Nuts,Wild,Up A Wall,To Drink
Tell Me A Food That Goes From Your Freezer To Your Toaster.,Waffle,Bread,Bagel,Toaster Strudel
Name Something You’d Hate To Have Happen While House-Sitting,Fire,Get Robbed,Break Something,Tornado
Name Something You Use From The Kitchen When You’re Working In The Garage.,Knife,Scissors,Soap,Towel
What’s The Best thing To Have On The Radio While On Your Morning Commute?,Music,Talk Show,News,Traffic report
"Name Something You’d Put On A Poodle, But Not A Pitbull",Bow/Ribbon,Sweater,Diamond Collar,Tutu
Name Something You Rent,Home,Car,Movies,Tuxedo
Name Something People Often Leave In Their House With A Free Sign On It?,Furniture,Clothes,Kittens/Puppies,TV
Name A Country With A Very Long Name,Afghanastan,Austrailia,Switzerland,U.S.Of America
Name Someone Who Could Show Up In A Will That Would Be A Big Surprise To The Deceased’s Family.,Mistress/Lover,Ex,Pet,Unknown Child
Name Something Every Fairy Tale Needs,Happy Ending,Prince,Princess,Villian
Name A Reason A Policeman Might Say He Had A Bad Day On The Job.,Got Shot,Someone Was Murdered,Couldn’t Catch Crook,Visited The Morgue
Name A Specific Button On A Clock Radio,Snooze,Set Alarm,AM/FM Switch,Volume
Name A Phone Company That Offers Low Long Distance Rates,AT&T,Sprint,MCI,Vonage
Name Something A Romantic Man Would Hate For The Woman He’s Serenading To Do While He’s Singing,Laugh/Tease,Yawn/Sleep,Talk/Use Phone,Walk Away
Name Something Donald Duck Does That Most Ducks Don’t,Talks,Wears Clothes,Throw Tantrums,Walks Upright
Name Something A Kid Might Get To Do When Sleeping Over At A Friend’s House That He Doesn’t Do At Home,Stay Up,Eat In Bed,Play Games,Watch Scary Movie
Name Something You Hate To See Ahead Of You While Riding A Roller Coaster?,Steep Drop,Loop,Incline,Water
Name Something That’s Used To Pave A Driveway,Cement,Asphalt,Steam Roller,Water
Name A Place Where You Often End Up Overeating,Buffet/Restaurant,Home/Mom’s House,Party,Wedding
Name A Phrase That A Cool Guy Might Use To Say Hello,What’s Up,Hey,Yo,What’s Happening
Name Something You Associate With Betty White.,Golden Girls/Acting,Comedienne,Her Age,White/Blonde Hair
"Besides Their Kids, Name Something That Might Keep New Parents Awake At Night.",Dog,Each Other,TV,Worry
"Who Was On The Phone The Last Time You Said, “Don’t Call Here Anymore”?",Telemarketer,Ex,Bill Collecter,Wrong Number
"Name A Situation Where You Might Hang Up On An Answering Machine, For Fear Of Saying Something Dumb.",Asking For Date,Job Interview,Break Up,Wrong Number
Name Something That You Don’t Want Your Dog To Lick (More Specific Than “You”).,Your Face,It’s Rear End,Your Food,Your Feet
Name Something That People Hope Will Last Forever,Love/Marriage,Life,Finances,Youth
Name An Expense On A Business Trip That The Company Would Be Expected To Reimburse.,Hotel,Meals,Rental Car,Airplane Ticket
"If Doc Were To Examine The Other 6 Dwarfs, Whose Problem Might He Try And Medicate?",Sneezy,Sleepy,Grumpy,Bashful
Name A Creature Who Would Be Rich If They Were Paid For All The Work They Seem To Do.,Ant,Beaver,Horse,Bee
Name Something Malls Do To Get Shoppers In The Christmas Spirit.,Decorate,Holiday Music,Holiday Sales,Bring In Santa
Name An Excuse That Bosses Are Probably Tired Of Hearing From Late Employees.,Slow Traffic,Wasn’t Feeling Well,Alarm Didn’t Go Off,Car Trouble
Name A Specific Meat That Would Be Hardest To Eat If You Didn’t Have A Knife.,Steak,Ribs,Ham/Pork,Chicken
Name Something That’s Sold By The Pound,Meat,Vegetables,Sugar,Coffee
Tell Me The Occupation Of Someone Who Might Wear A Headlamp.,Miner,Doctor/Dentist,police/Detective,Construction Worker
Name A Famous Danny.,Danny Devito,danny Glover,Danny Thomas,Danny Bonaduce
Name Something Who Uses A Gun,Police,Criminal,Hunter,Dirty Harry
Name Something That Would Be Hard To Do If You Didn’t Have A Mouth.,Eat,Talk,Kiss,Drink
"Name A Command A Dog Knows, But You Wouldn’t Bother Giving To Your Cat.",Sit,Stay,Roll Over,Fetch
"Besides Andy, Name A Character From “The Andy Griffith Show.”",Opie,Barney Fife,Aunt Bea,Gomer Pyle
Name Something A Bartender Does With A Customer Who’s Had Too Much To Drink.,Cut Them Off,Call A Cab,Take Their Keys,Kick Them Out
Name Something That Would Lead You To Suspect That The Person You’ve Just Met Is From Canada.,Accent,Wearing Maple Flag,Different Currency,Love Hockey
Name A Profession That Would Require You To Save Someone’s Life.,Dr./Nurse,Lifeguard,Firefighter,Paramedic
What Do People Do At The Beach That Doesn’t Involve Getting In The Water?,Tan,Play Volleyball,Walk,Picnic
What Happens To A Couch That Lets You Know It’s Time To Get Rid Of It?,tears In Upholstery,Sags,Leg/Arm Breaks,Springs pop Out
Name Something People Skip.,Breakfast/Meals,School/Work,Rope,Stones
Name A Bird With Really Long Legs.,Ostrich,Flamingo,Crane,Stork
Name A Reason Why A Man Would Wax Hair Off Part Of His Body.,Too Hairy,For Spouse/Date,Body Builder,Swimmer
Name An Article Of Clothing You Are Constantly Buying More Of.,Socks,Underware,Shoes,T Shirts
Tell Me The Day Of The Week When You Start Thinking About The Weekend.,Monday,Thursday,Wednesday,Tuesday
"Name Something You Usually Do Indoors, But Might Do Outdoors When Camping.",Sleep,Cook,Eat,Use Bathroom
Name Something Flirtatious That A Man Shouldn’t Do While At Work.,Wink,Blow kisses,Hug,Whistle At Someone
What Do A Barber And Butcher Have In Common?,Cutting,Own A Shop,Often Male,White Coat
Name Someplace You’d Have To Be On Really Good Terms To Invite Your Ex.,Your Wedding,Birthday Party,Family Reunion,Your House
